kind,commentId,channelId,videoId,authorId,textOriginal,parentCommentId,likeCount,publishedAt,updatedAt,translated,spam
youtube#comment,662336,39086,33,2915331,Hiciste el vídeo del después de 3 días?,,0,2023-11-09 19:13:41+00:00,2023-11-09 19:13:41+00:00,Did you make the video after 3 days?,clean
youtube#comment,2123271,39086,33,3266358,NO DAÑEN SUS RIÑONES CON ESAS FAJAS. 😏,,0,2024-06-22 03:28:33+00:00,2024-06-22 03:28:33+00:00,No dañen sus riñones con Esas fajas. 😏,noise
youtube#comment,4034722,39086,33,802665,Soy yo o se escuchó un trak,,0,2024-04-22 21:31:14+00:00,2024-04-22 21:31:14+00:00,It's me or a trak was heard,clean
youtube#comment,1078344,39086,33,2056530,"Oprime el intestino, deforma las costillas 🩻 😧",,0,2023-11-10 04:24:06+00:00,2023-11-10 04:24:06+00:00,"Press the intestine, deform the ribs 🩻 😧",clean
youtube#comment,2457758,39086,33,126259,"Niñas, en serio ese cuerpo no se ve nada bonito, se ve muy lindo el real, el que ella luce antes de esa faja, no se dejen engañar, esas fajas le hacen un daño monumental al cuerpo y a los organos internos, no se dejen llevar por estas influencers irresponsables.",,0,2023-11-18 01:05:37+00:00,2023-11-18 01:05:37+00:00,"Girls, seriously that body looks at nothing beautiful, the real looks very nice, the one she looks before that girdle, do not be fooled, those belts do monumental damage to the body and internal organs, do not get carried away by these irresponsible influencers.",clean
youtube#comment,3619885,39086,33,716399,Una pregunta las mujeres no se quieren cómo son?,,0,2024-06-05 20:37:14+00:00,2024-06-05 20:37:14+00:00,One question does not want what they are?,clean
youtube#comment,1212447,39086,33,3520413,😂😂😂😂,,0,2023-11-29 00:37:14+00:00,2023-11-29 00:37:14+00:00,😂😂😂😂,mild gibberish
youtube#comment,1237490,39086,33,3475478,like si piensas que se ve bien culera con esa cosa,,0,2024-06-04 22:00:58+00:00,2024-06-04 22:00:58+00:00,Like if you think you look well with that thing,clean
youtube#comment,3898727,39086,33,1415879,"Solo se lastiman el cuerpo, se hacen daño y ni siquiera vale la pena, pues en cuanto dejes de usarla tu cuerpo regresará a su forma, ya que es necesaria cierta anatomía para su correcto funcionamiento.",,0,2023-11-17 03:15:16+00:00,2023-11-17 03:15:16+00:00,"Only the body is hurt, they are damaged and not even worth it, because as soon as you stop using your body it will return to its shape, since a certain anatomy is necessary for its correct functioning.",clean
youtube#comment,3243282,39086,33,2050497,La quiero sol león soy de Argentina  💙,,0,2024-02-20 11:34:57+00:00,2024-02-20 11:34:57+00:00,I want it Sol León I'm from Argentina 💙,mild gibberish
youtube#comment,306826,39086,33,2848033,en el video lo menciona,4222331.0,0,2024-01-25 03:46:02+00:00,2024-01-25 03:46:02+00:00,In the video it mentions it,clean
youtube#comment,2484625,39086,33,1558581,Yo no sé pero están iguales la de el vídeo y tu😊😊,,0,2024-04-21 01:07:21+00:00,2024-04-21 01:07:21+00:00,I do not know but the video and Tu😊😊 are the same,clean
youtube#comment,2786879,39086,33,1771698,Lo peor es que la gente es consiente pero les vale,,1,2023-11-15 12:04:41+00:00,2023-11-15 12:04:41+00:00,The worst thing is that people are aware but they are worth,clean
youtube#comment,1086858,39086,33,24985,Jajaja yo no puedo ni un minuto 😂 lo intento y nomás no jajaja lo intentaré de nuevo,,0,2024-05-06 19:29:50+00:00,2024-05-06 19:29:50+00:00,Hahaha I can't even a minute 😂 I try and just do not hahaha I will try again,clean
youtube#comment,294799,39086,33,974492,"​@@RafaelaObando-vk6ih Es cierto que es cuestión de gustos, pero el que para muchos lo veamos horrible es porque se ve muy antinatural, y es válido pues esas cosas no son nada saludables y hacen mucho daño. Incluso por la genética es muy raro que alguien saludable tenga esa cintura.",2257682.0,15,2023-10-22 19:40:10+00:00,2024-06-18 04:07:24+00:00,"@@ rafalabando-vk6ih It is true that it is a matter of taste, but that for many we see it horrible is because it looks very unnatural, and it is valid because those things are not healthy and do much damage. Even because of genetics it is very rare for someone to have that waist.",clean
youtube#comment,3196011,39086,33,2164416,"Las fajas son súper malas , además tienes una cintura y cuerpo muy bellos",,0,2023-10-30 06:05:11+00:00,2023-10-30 06:05:11+00:00,"The belts are super bad, you also have a very beautiful waist and body",clean
youtube#comment,2492394,39086,33,1160681,"No sé pero siento que las cinturas así se ven horribles sobre todo cuando no son naturales, además las fajas son muy peligrosas.",,1,2024-04-23 03:37:44+00:00,2024-04-23 03:37:44+00:00,"I do not know but I feel that the waists like that are horrible especially when they are not natural, the belts are very dangerous.",clean
youtube#comment,4560681,39086,33,796260,"Hay personas que no les gusta esto y todo que esta mal, pero a mi me gusta y me la pondria",,0,2024-04-21 15:00:11+00:00,2024-04-21 15:00:11+00:00,"There are people who do not like this and everything that is wrong, but I like it and I would wear it",clean
youtube#comment,3625577,39086,33,697275,"Estas apretando todos tus órganos, vas a tener problemas muy serios en el futuro.",,0,2023-11-18 01:36:21+00:00,2023-11-18 01:36:21+00:00,"You are pressing all your organs, you will have very serious problems in the future.",clean
youtube#comment,2671716,39086,33,2141792,Pura tortura.,,1,2024-06-25 03:24:47+00:00,2024-06-25 03:24:47+00:00,Pure torture.,clean
youtube#comment,917763,39086,33,1416128,"Las fajas no son buenas, aparte de que ella está operada",,0,2023-11-18 06:01:37+00:00,2023-11-18 06:01:37+00:00,"The belts are not good, apart from the fact that she is operated",clean
youtube#comment,812464,39086,33,1123101,huacala,,0,2023-11-22 18:54:49+00:00,2023-11-22 18:54:49+00:00,huactala,mild gibberish
youtube#comment,3050872,39086,33,798750,"Si supieran lo que hacen esas fajas a los órganos, no las usarían",,0,2023-11-09 07:42:02+00:00,2023-11-09 07:42:02+00:00,"If they knew what those girdles do to the organs, they would not use them",clean
youtube#comment,987596,39086,33,2443046,Extremadamente Orrible,,0,2024-06-03 14:28:46+00:00,2024-06-03 14:28:46+00:00,Extremely orrible,mild gibberish
youtube#comment,4162717,39086,33,939968,Ésas fajas de maltratan los órganos y es peligroso... Mejor as ejerció y ponte a dieta,,0,2024-02-26 02:01:20+00:00,2024-02-26 02:01:20+00:00,Those belts of mistreat the organs and is dangerous ... better exerted and put to diet,mild gibberish
youtube#comment,1946407,39086,33,1439244,"Se ve feo esa cosa, tú ya tienes una cinturita hermosa :>",,2,2023-10-20 19:30:24+00:00,2023-10-20 19:30:24+00:00,"That thing looks ugly, you already have a beautiful belt:>",clean
youtube#comment,2042811,39086,33,887039,😂talla S??😂Yo elegiría otra talla😅o no compraría nada😅😅,,0,2023-11-16 11:51:14+00:00,2023-11-16 11:51:14+00:00,😂talla s ?? 😂 I would choose another size would not buy anything😅😅,word salad
youtube#comment,1810086,39086,33,3481013,HERMOSA REINA  TU ERES HERMOSA  TAL CUAL   NO USES ESA CINTURILLA PUEDE DAÑARTE LOS INTESTINOS. CUIDA TU CUERPO  .RECUERDA ES EL ÚNICO QUE TIENES.,,1,2023-11-29 03:52:52+00:00,2023-11-29 03:52:52+00:00,HERMOSA REINA  TU ERES HERMOSA  TAL CUAL   NO USES ESA CINTURILLA PUEDE DAÑARTE LOS INTESTINOS. CUIDA TU CUERPO  .RECUERDA ES EL ÚNICO QUE TIENES.,noise
youtube#comment,3945066,39086,33,1436731,"O.o esa clase de productos, modifican el cuerpo y causan problemas de salud.
Entre una de esas es que comprime los intestinos moviendo a estos de su lugar habitual, generando estreñimiento, falta de respiración, ataja la circulación, también puede modificar parte de la columna.",,0,2023-11-12 03:58:02+00:00,2023-11-12 03:59:54+00:00,"O.O that kind of products, modify the body and cause health problems.
Between one of those is that compress the intestines moving these from their usual place, generating constipation, lack of breathing, on the circulation, can also modify part of the column.",mild gibberish
youtube#comment,559379,39086,33,2470687,La hermana de cesarnojoda,,0,2024-09-08 21:33:46+00:00,2024-09-08 21:33:46+00:00,Cesarnojoda's sister,clean
youtube#comment,294792,39086,33,3440170,​@@sbeiza3341yaaaa solo es una opinión calla tú,4055618.0,1,2023-10-22 19:45:56+00:00,2024-06-17 23:48:20+00:00,@@ sbeiza3341yaaa is just an opinion shut up,mild gibberish
youtube#comment,3475770,39086,33,1631513,Wey tu ya eres flaca,,0,2023-10-23 09:53:52+00:00,2023-10-23 09:53:52+00:00,Wey you are already skinny,word salad
youtube#comment,2110347,39086,33,2442747,"No ,  yo no me arriesgo a dañar mis órganos solo por tener una cintura de mona    .    Eso es presionar todos los órganos y moverlos de su lugar  ,    Pues las con secuencias las verán   con el tiempo .      Porque no  hacer ejercicios y comer menos.❓",,0,2023-12-09 17:39:50+00:00,2023-12-09 17:39:50+00:00,"No, I do not risk damaging my organs just for having a monkey waist.    That is to press all the organs and move them from their place, because the sequences will see them over time.      Because not exercising and eating less.",mild gibberish
youtube#comment,4256074,39086,33,2836089,"De verdad que las jovencitas de hoy no se aman ni un poco ,en mi época no teníamos nada o por lo menos yo era como el mago y a un así me encantaba la tabla que era 😅😅",,0,2023-11-24 20:09:52+00:00,2023-11-24 20:09:52+00:00,"Today's girls do not love each other a little, in my time we had nothing or at least I was like the magician and I loved the table that was 😅😅",clean
youtube#comment,3859256,39086,33,1671337,"Es evidente que no es tu talla. Y no es nada sano. Ademas no te hace falta. Espero que solo te lo hayas puesto para hacer el vídeo y no se te ocurra llevarlo. Te puedes causar graves problemas de salud. Y no es porque te lo diga yo, ve y consulta con cualquier médico de cabecera. El problema de estos videos es que cualquier cria los vea y quiera ponérselo.",,1,2023-10-20 22:38:28+00:00,2023-10-20 22:40:49+00:00,"It is clear that it is not your size. And it is nothing healthy. You also don't need it. I hope you just have it to make the video and you don't think about taking it. You can cause serious health problems. And it is not because I tell you, see and consult with any header. The problem of these videos is that any young see them and want to put it on.",mild gibberish
youtube#comment,4525327,39086,33,3549963,Hola que bella queda como la puedo comprar ❤,,0,2024-02-11 22:08:01+00:00,2024-02-11 22:08:01+00:00,Hello how beautiful I can buy it ❤,clean
youtube#comment,3522366,39086,33,3262311,Las fajas no son buenas !!!!,,0,2023-11-16 01:13:17+00:00,2023-11-16 01:13:17+00:00,The belts are not good !!!!,clean
youtube#comment,1597623,39086,33,2153633,Es peligroso usar eso...te aprieta los organos y es peligroso . TON TAAAAA!!!ES UN CORSETTE FAJA ES OTRA COSAAA!!-😡💩💩💩💩,,0,2023-12-01 00:31:11+00:00,2023-12-01 00:31:11+00:00,It is dangerous to use that ... it squeezes the organs and it is dangerous. Ton soooa !!! It is a corset girdle is something else !!-😡💩💩💩💩,clean
youtube#comment,1125440,39086,33,1487035,No entiendo. Como les puede gustar una cintura asi en lugar de tener cirbas tiene esquinas,,0,2024-07-30 05:40:59+00:00,2024-07-30 05:40:59+00:00,I don't understand. As you can like a waist like this instead of having CIRBBAs it has corners,mild gibberish
youtube#comment,2557017,39086,33,3027456,"Esto es malisomo querida, busca información..",,1,2023-11-27 15:03:23+00:00,2023-11-27 15:03:23+00:00,"This is Malisomo dear, look for information ..",clean
youtube#comment,2088678,39086,33,405065,"Amigas,!!JAMAS HAGAN ESTO!!, les va a lastimar mucho los músculos no lo hagan",,0,2024-08-19 07:06:36+00:00,2024-08-19 07:06:36+00:00,"Friends, !! never do this !!, they will hurt your muscles a lot do not",word salad
youtube#comment,565150,39086,33,2223540,"Ella al ver su cintura: 😃😍🥰🥳
Sus organos: 🤢😵☠️💀",,0,2024-06-09 14:39:36+00:00,2024-06-09 14:39:36+00:00,"She seeing her waist: 😃😍🥰🥳
Your organs: 🤢😵☠️💀",word salad
youtube#comment,3726645,39086,33,1647890,Tu figura es preciosa por favor si van a usar fajas solo háganlo en ocasiones especiales usarlas a diario es peligroso,,1,2023-11-14 00:46:12+00:00,2023-11-14 00:46:12+00:00,Your figure is beautiful please if they are going to use girdles just do it on special occasions to use them daily is dangerous,clean
youtube#comment,4437954,39086,33,2580501,Creo que te ves mejor sin faja...esa faja es innecesaria...haces que tu cuerpo sufra,,0,2023-10-20 19:05:48+00:00,2023-10-20 19:05:48+00:00,I think you look better without girdle ... that girdle is unnecessary ... you make your body suffer,clean
youtube#comment,3917423,39086,33,3551705,Son peligrosas no las usen,,1,2023-11-28 20:59:28+00:00,2023-11-28 20:59:28+00:00,They are dangerous do not use them,clean
youtube#comment,2982082,39086,33,646598,"Hasta el mismo 😅outfit, tienes que tener cuidado con las fajas ajustadas, pues no todas son aptas para tu cuerpo, ya que podría ocasionarte problemas después",,0,2023-10-20 14:27:42+00:00,2023-10-20 14:27:42+00:00,"Until the 😅outfit itself, you have to be careful with the tight belts, because not all are suitable for your body, since it could cause you problems later",clean
youtube#comment,1515326,39086,33,2787138,Me da miedo por los órganos,,0,2023-11-09 02:56:19+00:00,2023-11-09 02:56:19+00:00,I am afraid of the organs,clean
youtube#comment,2526038,39086,33,1859722,Esa faja va terminar deformando la posición de sus órganos 😢😢,,0,2023-11-07 14:47:22+00:00,2023-11-07 14:47:22+00:00,That girdle will end up deforming the position of its organs 😢😢,clean
youtube#comment,368805,39086,33,594607,"No, no lo quieres.",2056947.0,0,2024-06-07 16:58:47+00:00,2024-06-07 16:58:47+00:00,"No, you don't want it.",clean
youtube#comment,3412334,39086,33,1800602,"1ro: es peligro
2do: se ve muy horrible 
3ro: eres bellísima y no considero que no lo necesitas!!!",,0,2023-11-16 03:10:18+00:00,2023-11-16 03:10:18+00:00,"1st: It is danger
2nd: it looks very horrible 
3rd: You are beautiful and I do not consider that you do not need it !!!",mild gibberish
youtube#comment,1814046,39086,33,3303386,Puedes respirar??,,0,2024-07-06 19:02:25+00:00,2024-07-06 19:02:25+00:00,Do you breathe ??,clean
youtube#comment,3870303,39086,33,3480307,Osea si te hacen ver un cuerpazo pero ya cuando te la quites regresas a la realidad 😅,,0,2023-12-05 09:11:42+00:00,2023-12-05 09:11:42+00:00,I mean if they make you see a great body but when you take it back to reality 😅,clean
youtube#comment,600042,39086,33,2409057,"Les queda hermoso dejenlas tranquilas no se porque tienen que opinar de los que hacen los demas,que verguenza la verdad",,0,2023-12-06 00:39:40+00:00,2023-12-06 00:39:40+00:00,"They look beautiful, let them know why they have to comment on those who do others, what shame the truth",clean
youtube#comment,2946894,39086,33,1640728,Re editadoooo miren las manitos como se achican a esa altura,,0,2023-11-22 05:20:55+00:00,2023-11-22 05:20:55+00:00,Re editooo look at the handles how they shrink at that height,mild gibberish
youtube#comment,3974907,39086,33,25292,"Que tiene en la cabeza? La hija de Sol León es menor de edad y se expone a esa ""estetica""? Las fajas hacen daño, son antinatural. Tus órganos sufren.",,0,2023-11-09 15:19:50+00:00,2023-11-09 15:19:50+00:00,"What do you have in your head? The daughter of Sol León is a minor and is exposed to that ""aesthetics""? The belts hurt, they are unnatural. Your organs suffer.",mild gibberish
youtube#comment,2437406,39086,33,1749112,"S de ""Esa esta cojuda si cree que va adelgasar"" xD",,1,2024-06-01 17:50:49+00:00,2024-06-01 17:50:49+00:00,"S of ""is cojuda if you think you adelgasar"" xD",noise
youtube#comment,2025787,39086,33,1421148,Me podrías decir dónde o cómo podría adquirirla??,,0,2023-11-28 13:34:49+00:00,2023-11-28 13:34:49+00:00,Could you tell me where or how could I acquire it?,clean
youtube#comment,1217610,39086,33,1489122,Nunca más lo mostraste,,0,2024-02-09 14:42:55+00:00,2024-02-09 14:42:55+00:00,You never showed it,clean
youtube#comment,2994246,39086,33,3099915,Tu cintura ya es perfecta ❤,,14,2023-12-01 20:10:58+00:00,2023-12-01 20:10:58+00:00,Your waist is already perfect ❤,clean
youtube#comment,1465468,39086,33,1595850,"Cintura divina? Parece una caricatura de los 50's. Se ve horrible, no le hagan caso a la disforia corporal, tu ya tienes una figura envidiable",,0,2023-11-13 04:15:43+00:00,2023-11-13 04:15:43+00:00,"Divine waist? It looks like a 50's cartoon. It looks horrible, do not pay attention to body dysphoria, you already have an enviable figure",clean
youtube#comment,645854,39086,33,3122215,Hay no qmal se ve,,0,2023-11-17 02:18:07+00:00,2023-11-17 02:18:07+00:00,There is no QMAL is seen,mild gibberish
youtube#comment,3388346,39086,33,1437198,Y tus órganos todos aplastados y fuera de su lugar...,,0,2023-11-18 21:12:03+00:00,2023-11-18 21:12:03+00:00,And your organs all crushed and out of place ...,clean
youtube#comment,1133667,39086,33,2007242,No manches ya quisiéramos muchas estar como tú sin la faja😅 no cabe duda que bien dicen que uno no está contento con lo que tiene hasta que alguien nos lo envidia/admira,,1,2023-11-13 02:24:54+00:00,2023-11-13 02:24:54+00:00,We do not want to be many to be like you without the girdle😅,clean
youtube#comment,2841383,39086,33,2479567,Ok pero mirandita y diana tienen la misma ropa❤❤❤,,0,2023-10-21 00:26:38+00:00,2023-10-21 00:26:38+00:00,Ok but Mirandita and Diana have the same clothes.,mild gibberish
youtube#comment,1430871,39086,33,1764765,"La faja da resultados temporales, además de que la cintura depende de la genética de cada una, lo que si una puede ""alterar su propia genética"" con entrenamiento, de esta forma podes anchar tu espalda, glúteos y piernas (proporcionando tu cuerpo) logrando tener a la vista una cintura diminuta...
Hermosa, tenes una buena genética porque se te nota una buena cintura... y si queres resultados duraderos es mejor un buen plan de entrenamiento que de seguro también te hace ver las estrellas y nos produce muchos hábitos para mejor ❤❤❤",,1,2023-11-08 23:26:45+00:00,2023-11-08 23:26:45+00:00,"The girdle gives temporary results, in addition to the waist depending on the genetics of each one, which if one can ""alter its own genetics"" with training, in this way you can wander your back, buttocks and legs (providing your body) managing to have a tiny waist in sight ...
Beautiful, you have a good genetics because you show you a good waist ... and if you want lasting results, a good training plan is better than surely makes you see the stars and produces many habits for better ❤❤❤ lvorable",mild gibberish
youtube#comment,1025606,39086,33,1979614,Esto no es un buen ejemplo,,0,2023-11-14 17:12:52+00:00,2023-11-14 17:12:52+00:00,This is not a good example,clean
youtube#comment,4039595,39086,33,2733486,Malísimo para los músculos del core y el piso pelvico,,0,2023-11-19 20:52:02+00:00,2023-11-19 20:52:02+00:00,Very bad for the muscles of the Core and the pelvic floor,clean
youtube#comment,565279,39086,33,3218390,"Cuando tengan 50 años y mas, presenten fracturas de costillas o peor aun de columna, acuerdense que no eran necesarias las fajas",,0,2023-11-24 12:52:06+00:00,2023-11-24 12:52:06+00:00,"When they are 50 years old and more, they present fractures of ribs or even worse column, remember that the belts were not necessary",mild gibberish
youtube#comment,4117388,39086,33,2055707,"Esas fajas son, daña órganos 😮",,0,2023-12-04 04:33:18+00:00,2023-12-04 04:33:18+00:00,"Those belts are, damage organs 😮",mild gibberish
youtube#comment,4671678,39086,33,1910678,"Esas FAJAS son 💯💯 un ⚡⚡ PELIGRO PARA EL CUERPO HUMANO TRAE CONSECUENCIAS A LOS RIÑONES 💯💯 PULMONES, Y TODOS EL⚡⚡👎👎😡😡😡👎👎😡 APARATO💯💯⚡⚡ DIGESTIVO Y DEMÁS ⚡⚡⚡ NO HAY QUE USARLO CON EL TIEMPO EL CUERPO EN PIESA CON DOLORES DEBIDO A UN MAL FUNCIONAMIENTO Y DESPUÉS LA PERSONA NO PUEDE CAMINAR LOS DOLORES SON DEMASIADO FUERTE Y LLEGAN A ESTAR EN CAMA POR VARÍAS 👎👎 SEMANAS 😱😱👏👏😡😡😡 SALUDOS DESDE SANTIAGO DE CHILE Y MIS 🙋🏻🙋🏻😁🇨🇱🇨🇱",,1,2023-12-04 01:38:42+00:00,2023-12-04 01:38:42+00:00,"Esas FAJAS son 💯💯 un ⚡⚡ PELIGRO PARA EL CUERPO HUMANO TRAE CONSECUENCIAS A LOS RIÑONES 💯💯 PULMONES, Y TODOS EL⚡⚡👎👎😡😡😡👎👎😡 APARATO💯💯⚡⚡ DIGESTIVO Y DEMÁS ⚡⚡⚡ NO HAY QUE USARLO CON EL TIEMPO EL CUERPO EN PIESA CON DOLORES DEBIDO A UN MAL FUNCIONAMIENTO Y DESPUÉS LA PERSONA NO PUEDE CAMINAR LOS DOLORES SON DEMASIADO FUERTE Y LLEGAN A ESTAR EN CAMA POR VARÍAS 👎👎 SEMANAS 😱😱👏👏😡😡😡 SALUDOS DESDE SANTIAGO DE CHILE Y MIS 🙋🏻🙋🏻😁🇨🇱🇨🇱",noise
youtube#comment,3481254,39086,33,293190,La muchacha es idéntica a @cesarnojoda,,0,2024-05-05 03:25:24+00:00,2024-05-05 03:25:24+00:00,The girl is identical to @cesarnojoda,mild gibberish
youtube#comment,916221,39086,33,774859,La chica la foto es se ve muy fea y tú eres muy bonita no es necesario que te pongas esas cosas en tu cuerpo😊,,1,2023-10-18 14:30:51+00:00,2023-10-18 14:30:51+00:00,The girl is very ugly and you are very pretty it is not necessary for you to wear those things in your body😊,clean
youtube#comment,3560017,39086,33,1979899,Chicassss por favor dejen de sufrir persiguiendo esos modelos disparatados son hermosas todas disfruten de lo q tienen amense como son❤,,0,2023-12-02 20:40:14+00:00,2023-12-02 20:40:14+00:00,"Girlsss please stop suffering those crazy models are beautiful, they all enjoy what they have as they are.",clean
youtube#comment,941598,39086,33,2762481,"Chicas..¿ ustedes son conscientes del DAÑO que causan estás fajas al cuerpo??? 

Las fajas sólo se usan para OCASIONES! OJOOO!! ésta generación realmente me sorprende!!",,0,2023-10-21 17:40:29+00:00,2023-10-21 17:40:29+00:00,"Girls ... are you aware of the damage you cause these belts to the body ??? 

The belts are only used for occasions! Eyooo !! This generation really surprises me !!",clean
youtube#comment,308170,39086,33,3408688,"​@@SofnyxMateolujanve con un medico a ver que te dice, ademas a estas alturas todos sabemos que la solucion nunca es una faja",2337081.0,1,2024-07-04 02:51:13+00:00,2024-07-04 02:51:13+00:00,"@@ sofnyxmateolujanve with a doctor to see what he tells you, also at this point we all know that the solution is never a girdle",clean
youtube#comment,613014,39086,33,2846464,Horrible.. implementar esa modalidad de cuerpos no reales...cada uno debe quererse como es...no a la bulimia y anorexia .. por estás ideas estúpidas q llevan a la depresión y muerte a muchas mujeres...😢😢,,1,2024-03-18 19:11:37+00:00,2024-03-18 19:11:37+00:00,Horrible .. implement that modality of non -real bodies ... each one must love it as it is ... not to bulimia and anorexia .. for these stupid ideas that lead to depression and death to many women ... 😢😢,clean
youtube#comment,359382,39086,33,1925313,*malo*,2699400.0,0,2024-05-01 23:02:16+00:00,2024-05-01 23:02:16+00:00,* Malo *,mild gibberish
youtube#comment,3608770,39086,33,2815732,"Eso es peligroso, por quererse ver bonita te llevará  a la 💀 muerte no sean tontas mejor hCer ejercicio.",,1,2023-11-28 22:38:57+00:00,2023-11-28 22:38:57+00:00,"That is dangerous, why seeing beautiful will lead you to the death, they are not silly better exercise.",mild gibberish
youtube#comment,2324390,39086,33,3489694,Definitivamente me gusta más el antes 😅,,0,2023-11-23 18:10:05+00:00,2023-11-23 18:10:05+00:00,I definitely like before 😅,mild gibberish
youtube#comment,1547088,39086,33,1714375,"Uno o dos talles más estaría bueno ,una cosa es que modele y otra que te deforme,de verdad se ve feo taaan pequeña",,0,2023-11-27 01:36:55+00:00,2023-11-27 01:36:55+00:00,"One or two more sizes would be good, one thing is to model and another that deforms you, you really look ugly taaan small",mild gibberish
youtube#comment,3279333,39086,33,2713473,Usa el Xl,,0,2024-07-05 11:48:38+00:00,2024-07-05 11:48:38+00:00,Use the XL,mild gibberish
youtube#comment,1896256,39086,33,2182106,"Me gusta tu contenido, pero hoy desatinaste subiendo esta recomendación de las fajas, no es normal tener una cintura que no este a proporcion de tu cuerpo, no normalicemos utilizar fajas que al final puede traer problemas en la salud.",,0,2023-11-03 02:36:18+00:00,2023-11-03 02:36:18+00:00,"I like your content, but today you fell apart this recommendation of the girdles, it is not normal to have a waist that is not proportionate to your body, we do not normalize to use belts that in the end can bring health problems.",mild gibberish
youtube#comment,1015009,39086,33,2567027,Donde la cosigo?,,0,2023-11-14 07:48:18+00:00,2023-11-14 07:48:18+00:00,Where the cosigo?,clean
youtube#comment,2847914,39086,33,1921370,Mil maneras de morir. 😂,,0,2024-01-05 19:46:14+00:00,2024-01-05 19:46:14+00:00,A thousand ways to die. 😂,clean
youtube#comment,3232350,39086,33,1489304,"A mí que me envuelvan las fajas, qué pereza!",,0,2023-11-26 03:49:02+00:00,2023-11-26 03:49:02+00:00,"To me that the belts wrapped me, what a laziness!",clean
youtube#comment,2998229,39086,33,2921396,"Tus intestinos en unos meses te pasan factura, y los riñones y el hígado  😂😂😂...",,0,2023-11-11 02:50:38+00:00,2023-11-11 02:50:38+00:00,"Your intestines in a few months have an invoice, and the kidneys and liver 😂😂😂 ...",clean
youtube#comment,1581225,39086,33,1201395,"Ajá , y el riñón besando el pulmón",,0,2023-11-26 21:27:09+00:00,2023-11-26 21:27:09+00:00,"Ajá, and the kidney kissing the lung",clean
youtube#comment,3183197,39086,33,444943,"No sigas eso tú cuerpo es hermoso como Dios te ,o envío ere bella",,0,2023-11-22 03:52:48+00:00,2023-11-22 03:52:48+00:00,"Do not follow that your body is beautiful as God, or I send ere bella",clean
youtube#comment,294903,39086,33,1475390,"Mi pregunta, mira yo tengo 12 años, obvio vivo con mi mama ¿tu crees que mi mama esta loca? Y si no es eso ¿ de donde saco yo dinero, de que oyo saco yoooo dinero pa conseguir una cosa desas!???? La gente esta muy mal, ademas, una niña de menos de 5 años no utilizaria una faja, y yo con 12 años y una consiencia creo que es suficiente para ver lo que sea y no querer repetirlo.",1384010.0,27,2023-10-21 20:40:00+00:00,2023-10-21 20:40:00+00:00,"My question, I look 12 years old, obvious alive with my mother, do you think my mother is crazy? And if not, where do I get money, what I hear from YOOOO MONEY PA GET SOME THING? ???? People are very bad, in addition, a girl under 5 would not use a girdle, and I with 12 years and I think it is enough to see anything and not want to repeat it.",mild gibberish
youtube#comment,4117665,39086,33,1956521,Mejor arranca a hacer ejercicio,,0,2024-05-25 23:24:05+00:00,2024-05-25 23:24:05+00:00,Better starts exercising,word salad
youtube#comment,1777334,39086,33,62585,Que miedo no🥲🥲,,0,2023-11-13 01:01:59+00:00,2023-11-13 01:01:59+00:00,What fear no,word salad
youtube#comment,295822,39086,33,1807758,"Eu, entonces como hizo iamferv.",4113850.0,0,2023-11-06 02:10:25+00:00,2023-11-06 02:11:00+00:00,"EU, then as IAMFERV did.",mild gibberish
youtube#comment,835126,39086,33,3530183,Que guaaaayyyyyyy a si si tienes suerte ✨vomitas tu higado✨,,0,2024-05-16 21:51:25+00:00,2024-05-16 21:51:25+00:00,Que guaaaayyyyyyyyyy a si road suererte ✨Vomitas tu higado glaning,noise
youtube#comment,3999312,39086,33,2230577,"Las cinturillas de ese tipo, no permiten un buen retorno sanguíneo  . Son fatales!.  Tú no necesitas  nada de eso",,0,2023-11-18 01:51:00+00:00,2023-11-18 01:51:24+00:00,The belts of the type do not allow a good blood return. They are fatal!  You don't need any of that,clean
youtube#comment,4140468,39086,33,3321361,Y si pueden moverse respirar con eso 😮,,0,2023-11-25 02:21:47+00:00,2023-11-25 02:21:47+00:00,And if they can move breathe with that 😮,word salad
youtube#comment,1474613,39086,33,164878,Está horrible,,0,2023-11-27 03:04:02+00:00,2023-11-27 03:04:02+00:00,It is horrible,clean
youtube#comment,2741904,39086,33,1745007,Yo pienso q no la nesecitas 😊,,0,2023-11-11 21:19:03+00:00,2023-11-11 21:19:03+00:00,I think that I don't have the nesecitas 😊,mild gibberish
youtube#comment,2072154,39086,33,2836509,Si supieras lo q estás haciéndole a tus órganos internos al usar esa faja,,0,2023-11-23 21:56:33+00:00,2023-11-23 21:56:33+00:00,If you knew what you are doing to your internal organs when using that girdle,clean
youtube#comment,2732638,39086,33,3006239,Te vas a triturar las tripas 😂😂😂😂😂,,0,2023-11-10 10:58:29+00:00,2023-11-10 10:58:29+00:00,Here a triturar las tripas 😂😂😂😂,clean
youtube#comment,2515541,39086,33,2648468,Alguien sabe el sitio oficial donde venden esas fajas?,,0,2023-10-22 02:33:20+00:00,2023-10-22 02:33:20+00:00,Does anyone know the official site where they sell those girdles?,clean
youtube#comment,296647,39086,33,286284,Lo de no respirar bien y daños a los organos es un mito,1087411.0,0,2023-11-09 05:50:06+00:00,2023-11-09 05:50:06+00:00,Not breathing well and damage to organs is a myth,clean
